45,4,11818,1648,1694,2276,169,1647
32,3,12579,11114,17569,805,6457,1519
21,4,19046,2770,2469,8853,483,2708
31,2,14438,2295,1733,3220,585,1561
21,3,18044,1080,2000,2555,118,1266
37,4,11134,793,2988,2715,276,610
34,4,11173,2521,3355,1517,310,222
44,3,6990,3880,5380,1647,319,1160
49,4,20049,1891,2362,5343,411,933
26,2,8258,2344,2147,3896,266,635
38,1,17160,1200,3412,2417,174,1136
36,2,4020,3234,1498,2395,264,255
26,3,12212,201,245,1991,25,860
20,2,11170,10769,8814,2194,1976,143
44,2,36050,1642,2961,4787,500,1621
31,3,76237,3473,7102,16538,778,918
45,4,19219,1840,1658,8195,349,483
36,2,21465,7243,10685,880,2386,2749
43,1,140,8847,3823,142,1062,3
25,3,42312,926,1510,1718,410,1819
48,3,7149,2428,699,6316,395,911
30,4,2101,589,314,346,70,310
48,1,14903,2032,2479,576,955,328
28,3,9434,1042,1235,436,256,396
26,4,7388,1882,2174,720,47,537
26,3,6300,1289,2591,1170,199,326
24,4,4625,8579,7030,4575,2447,1542
21,3,3087,8080,8282,661,721,36
30,4,13537,4257,5034,155,249,3271
20,4,5387,4979,3343,825,637,929
33,4,17623,4280,7305,2279,960,2616
30,4,30379,13252,5189,321,51,1450
47,4,37036,7152,8253,2995,20,3
35,4,10405,1596,1096,8425,399,318
30,2,18827,3677,1988,118,516,201
33,4,22039,8384,34792,42,12591,4430
45,4,7769,1936,2177,926,73,520
41,4,9203,3373,2707,1286,1082,526
32,4,5924,584,542,4052,283,434
43,4,31812,1433,1651,800,113,1440
44,4,16225,1825,1765,853,170,1067
21,1,1289,3328,2022,531,255,1774
44,3,18840,1371,3135,3001,352,184
23,4,3463,9250,2368,779,302,1627
47,1,622,55,137,75,7,8
47,1,1989,10690,19460,233,11577,2153
35,4,3830,5291,14855,317,6694,3182
32,2,17773,1366,2474,3378,811,418
45,1,2861,6570,9618,930,4004,1682
22,2,355,7704,14682,398,8077,303
23,1,1725,3651,12822,824,4424,2157
30,4,12434,540,283,1092,3,2233
44,1,15177,2024,3810,2665,232,610
40,3,5531,15726,26870,2367,13726,446
34,4,5224,7603,8584,2540,3674,238
37,3,15615,12653,19858,4425,7108,2379
49,3,4822,6721,9170,993,4973,3637
26,4,2926,3195,3268,405,1680,693
22,4,5809,735,803,1393,79,429
20,3,5414,717,2155,2399,69,750
47,4,260,8675,13430,1116,7015,323
49,2,200,25862,19816,651,8773,6250
22,2,955,5479,6536,333,2840,707
22,3,514,7677,19805,937,9836,716
25,3,286,1208,5241,2515,153,1442
32,2,2343,7845,11874,52,4196,1697
28,4,45640,6958,6536,7368,1532,230
30,2,12759,7330,4533,1752,20,2631
45,2,11002,7075,4945,1152,120,395
49,2,3157,4888,2500,4477,273,2165
34,4,12356,6036,8887,402,1382,2794
25,2,112151,29627,18148,16745,4948,8550
42,1,694,8533,10518,443,6907,156
48,2,36847,43950,20170,36534,239,47943
35,3,327,918,4710,74,334,11
33,2,8170,6448,1139,2181,58,247
20,2,3009,521,854,3470,949,727
36,2,2438,8002,9819,6269,3459,3
19,3,8040,7639,11687,2758,6839,404
27,3,834,11577,11522,275,4027,1856
30,1,16936,6250,1981,7332,118,64
31,3,13624,295,1381,890,43,84
44,1,5509,1461,2251,547,187,409
24,3,180,3485,20292,959,5618,666
18,3,7107,1012,2974,806,355,1142
45,1,17023,5139,5230,7888,330,1755
25,2,30624,7209,4897,18711,763,2876
36,3,2427,7097,10391,1127,4314,1468
30,1,11686,2154,6824,3527,592,697
32,2,9670,2280,2112,520,402,347
42,1,3067,13240,23127,3941,9959,731
22,2,4484,14399,24708,3549,14235,1681
36,2,25203,11487,9490,5065,284,6854
27,2,583,685,2216,469,954,18
40,3,1956,891,5226,1383,5,1328
22,2,1107,11711,23596,955,9265,710
26,2,6373,780,950,878,288,285
31,3,2541,4737,6089,2946,5316,120
32,4,1537,3748,5838,1859,3381,806
34,2,5550,12729,16767,864,12420,797
40,3,18567,1895,1393,1801,244,2100
45,1,12119,28326,39694,4736,19410,2870
26,3,7291,1012,2062,1291,240,1775
48,1,3317,6602,6861,1329,3961,1215
43,1,2362,6551,11364,913,5957,791
27,3,2806,10765,15538,1374,5828,2388
42,3,2532,16599,36486,179,13308,674
34,3,18044,1475,2046,2532,130,1158
32,3,18,7504,15205,1285,4797,6372
31,3,4155,367,1390,2306,86,130
22,2,14755,899,1382,1765,56,749
27,3,5396,7503,10646,91,4167,239
37,1,5041,1115,2856,7496,256,375
22,1,2790,2527,5265,5612,788,1360
47,4,7274,659,1499,784,70,659
32,4,12680,3243,4157,660,761,786
37,3,20782,5921,9212,1759,2568,1553
45,1,4042,2204,1563,2286,263,689
47,1,1869,577,572,950,4762,203
28,3,8656,2746,2501,6845,694,980
48,1,11072,5989,5615,8321,955,2137
26,2,2344,10678,3828,1439,1566,490
21,3,25962,1780,3838,638,284,834
20,2,964,4984,3316,937,409,7
39,1,15603,2703,3833,4260,325,2563
27,2,1838,6380,2824,1218,1216,295
37,2,8635,820,3047,2312,415,225
24,4,18692,3838,593,4634,28,1215
39,3,7363,475,585,1112,72,216
20,3,47493,2567,3779,5243,828,2253
19,3,22096,3575,7041,11422,343,2564
40,3,24929,1801,2475,2216,412,1047
41,1,18226,659,2914,3752,586,578
22,4,11210,3576,5119,561,1682,2398
32,3,6202,7775,10817,1183,3143,1970
34,4,3062,6154,13916,230,8933,2784
34,4,8885,2428,1777,1777,430,610
23,4,13569,346,489,2077,44,659
27,4,15671,5279,2406,559,562,572
46,3,8040,3795,2070,6340,918,291
34,4,3191,1993,1799,1730,234,710
33,4,6134,23133,33586,6746,18594,5121
25,3,6623,1860,4740,7683,205,1693
26,4,29526,7961,16966,432,363,1391
48,1,10379,17972,4748,4686,1547,3265
36,4,31614,489,1495,3242,111,615
38,3,11092,5008,5249,453,392,373
44,1,8475,1931,1883,5004,3593,987
44,2,56083,4563,2124,6422,730,3321
39,3,53205,4959,7336,3012,967,818
47,1,9193,4885,2157,327,780,548
43,1,7858,1110,1094,6818,49,287
29,3,23257,1372,1677,982,429,655
22,3,2153,1115,6684,4324,2894,411
31,2,1073,9679,15445,61,5980,1265
22,4,5909,23527,13699,10155,830,3636
45,3,572,9763,22182,2221,4882,2563
42,3,20893,1222,2576,3975,737,3628
38,3,11908,8053,19847,1069,6374,698
47,1,15218,258,1138,2516,333,204
30,4,4720,1032,975,5500,197,56
28,3,2083,5007,1563,1120,147,1550
25,3,514,8323,6869,529,93,1040
49,2,36817,3045,1493,4802,210,1824
23,3,894,1703,1841,744,759,1153
35,3,680,1610,223,862,96,379
47,2,27901,3749,6964,4479,603,2503
35,2,9061,829,683,16919,621,139
44,3,11693,2317,2543,5845,274,1409
48,4,17360,6200,9694,1293,3620,1721
43,2,3366,2884,2431,977,167,1104
21,2,12238,7108,6235,1093,2328,2079
22,4,49063,3965,4252,5970,1041,1404
41,3,25767,3613,2013,10303,314,1384
29,2,68951,4411,12609,8692,751,2406
44,4,40254,640,3600,1042,436,18
22,4,7149,2247,1242,1619,1226,128
23,2,15354,2102,2828,8366,386,1027
22,2,16260,594,1296,848,445,258
35,1,42786,286,471,1388,32,22
24,4,2708,2160,2642,502,965,1522
36,4,6022,3354,3261,2507,212,686
47,1,2838,3086,4329,3838,825,1060
40,4,3996,11103,12469,902,5952,741
29,4,21273,2013,6550,909,811,1854
49,3,7588,1897,5234,417,2208,254
49,3,19087,1304,3643,3045,710,898
47,4,8090,3199,6986,1455,3712,531
28,4,6758,4560,9965,934,4538,1037
26,4,444,879,2060,264,290,259
29,1,16448,6243,6360,824,2662,2005
29,4,5283,13316,20399,1809,8752,172
25,3,2886,5302,9785,364,6236,555
24,2,2599,3688,13829,492,10069,59
23,4,161,7460,24773,617,11783,2410
23,4,243,12939,8852,799,3909,211
44,1,6468,12867,21570,1840,7558,1543
39,3,17327,2374,2842,1149,351,925
21,3,6987,1020,3007,416,257,656
22,3,918,20655,13567,1465,6846,806
47,3,7034,1492,2405,12569,299,1117
36,3,29635,2335,8280,3046,371,117
25,1,2137,3737,19172,1274,17120,142
40,4,9784,925,2405,4447,183,297
36,2,10617,1795,7647,1483,857,1233
37,2,1479,14982,11924,662,3891,3508
28,1,7127,1375,2201,2679,83,1059
30,3,1182,3088,6114,978,821,1637
16,3,11800,2713,3558,2121,706,51
32,2,9759,25071,17645,1128,12408,1625
40,4,1774,3696,2280,514,275,834
40,1,9155,1897,5167,2714,228,1113
45,3,15881,713,3315,3703,1470,229
21,1,13360,944,11593,915,1679,573
28,4,25977,3587,2464,2369,140,1092
25,4,32717,16784,13626,60869,1272,5609
44,1,4414,1610,1431,3498,387,834
35,4,542,899,1664,414,88,522
49,4,16933,2209,3389,7849,210,1534
39,3,5113,1486,4583,5127,492,739
32,3,9790,1786,5109,3570,182,1043
35,1,11223,14881,26839,1234,9606,1102
21,1,22321,3216,1447,2208,178,2602
47,4,8565,4980,67298,131,38102,1215
27,4,16823,928,2743,11559,332,3486
31,2,27082,6817,10790,1365,4111,2139
34,4,13970,1511,1330,650,146,778
30,4,9351,1347,2611,8170,442,868
25,4,3,333,7021,15601,15,550
28,3,2617,1188,5332,9584,573,1942
30,2,381,4025,9670,388,7271,1371
42,3,2320,5763,11238,767,5162,2158
23,4,255,5758,5923,349,4595,1328
45,3,1689,6964,26316,1456,15469,37
21,4,3043,1172,1763,2234,217,379
28,4,1198,2602,8335,402,3843,303
33,4,2771,6939,15541,2693,6600,1115
32,1,27380,7184,12311,2809,4621,1022
25,2,3428,2380,2028,1341,1184,665
25,3,5981,14641,20521,2005,12218,445
19,2,3521,1099,1997,1796,173,995
40,1,1210,10044,22294,1741,12638,3137
24,2,608,1106,1533,830,90,195
32,2,117,6264,21203,228,8682,1111
35,2,14039,7393,2548,6386,1333,2341
27,2,190,727,2012,245,184,127
23,2,22686,134,218,3157,9,548
22,2,37,1275,22272,137,6747,110
49,2,759,18664,1660,6114,536,4100
25,2,796,5878,2109,340,232,776
18,3,19746,2872,2006,2601,468,503
43,3,4734,607,864,1206,159,405
37,1,2121,1601,2453,560,179,712
30,2,4627,997,4438,191,1335,314
29,3,2615,873,1524,1103,514,468
20,2,4692,6128,8025,1619,4515,3105
42,3,9561,2217,1664,1173,222,447
23,4,3477,894,534,1457,252,342
34,2,22335,1196,2406,2046,101,558
23,3,6211,337,683,1089,41,296
38,3,39679,3944,4955,1364,523,2235
37,2,20105,1887,1939,8164,716,790
17,2,3884,3801,1641,876,397,4829
39,3,15076,6257,7398,1504,1916,3113
49,1,6338,2256,1668,1492,311,686
23,3,5841,1450,1162,597,476,70
40,3,3136,8630,13586,5641,4666,1426
32,2,38793,3154,2648,1034,96,1242
18,2,3225,3294,1902,282,68,1114
46,1,4048,5164,10391,130,813,179
37,3,28257,944,2146,3881,600,270
38,2,17770,4591,1617,9927,246,532
37,2,34454,7435,8469,2540,1711,2893
25,2,1821,1364,3450,4006,397,361
38,2,10683,21858,15400,3635,282,5120
39,4,11635,922,1614,2583,192,1068
44,4,1206,3620,2857,1945,353,967
19,4,20918,1916,1573,1960,231,961
28,2,9785,848,1172,1677,200,406
20,2,9385,1530,1422,3019,227,684
33,4,3352,1181,1328,5502,311,1000
33,4,2647,2761,2313,907,95,1827
47,1,518,4180,3600,659,122,654
25,3,23632,6730,3842,8620,385,819
29,4,12377,865,3204,1398,149,452
37,4,9602,1316,1263,2921,841,290
49,1,4515,11991,9345,2644,3378,2213
48,1,11535,1666,1428,6838,64,743
19,2,11442,1032,582,5390,74,247
46,1,9612,577,935,1601,469,375
39,1,4446,906,1238,3576,153,1014
30,3,27167,2801,2128,13223,92,1902
40,2,26539,4753,5091,220,10,340
43,1,25606,11006,4604,127,632,288
29,3,18073,4613,3444,4324,914,715
23,3,6884,1046,1167,2069,593,378
24,2,25066,5010,5026,9806,1092,960
47,3,7362,12844,18683,2854,7883,553
35,3,8257,3880,6407,1646,2730,344
19,3,8708,3634,6100,2349,2123,5137
45,2,6633,2096,4563,1389,1860,1892
42,2,2126,3289,3281,1535,235,4365
47,1,97,3605,12400,98,2970,62
25,2,4983,4859,6633,17866,912,2435
20,2,5969,1990,3417,5679,1135,290
33,3,7842,6046,8552,1691,3540,1874
46,4,4389,10940,10908,848,6728,993
35,4,5065,5499,11055,364,3485,1063
26,4,660,8494,18622,133,6740,776
36,3,8861,3783,2223,633,1580,1521
37,3,4456,5266,13227,25,6818,1393
44,2,17063,4847,9053,1031,3415,1784
32,4,26400,1377,4172,830,948,1218
25,2,17565,3686,4657,1059,1803,668
42,2,16980,2884,12232,874,3213,249
30,4,11243,2408,2593,15348,108,1886
39,4,13134,9347,14316,3141,5079,1894
26,1,31012,16687,5429,15082,439,1163
30,2,3047,5970,4910,2198,850,317
38,4,8607,1750,3580,47,84,2501
23,4,3097,4230,16483,575,241,2080
18,3,8533,5506,5160,13486,1377,1498
25,3,21117,1162,4754,269,1328,395
37,4,1982,3218,1493,1541,356,1449
20,3,16731,3922,7994,688,2371,838
45,4,29703,12051,16027,13135,182,2204
28,2,39228,1431,764,4510,93,2346
33,2,14531,15488,30243,437,14841,1867
28,2,10290,1981,2232,1038,168,2125
30,2,2787,1698,2510,65,477,52
32,4,12669,9656,7561,214,2674,1338
48,4,7057,9810,9568,1762,3293,1776
46,4,6353,8808,7684,2405,3516,7844
32,4,13265,1196,4221,6404,507,1788
49,4,22615,5410,7198,3915,1777,5185
33,2,9413,8259,5126,666,1795,1451
39,4,12126,3199,6975,480,3140,545
35,4,7579,4956,9426,1669,3321,2566
36,4,5963,3648,6192,425,1716,750
20,3,6006,11093,18881,1159,7425,2098
23,4,3366,5403,12974,4400,5977,1744
26,2,13146,1124,4523,1420,549,497
25,3,31714,12319,11757,287,3881,2931
31,4,21217,6208,14982,3095,6707,602
36,4,24653,9465,12091,294,5058,2168
32,3,10253,1114,3821,397,964,412
36,4,1020,8816,12121,134,4508,1080
40,4,5876,6157,2933,839,370,4478
46,4,18601,6327,10099,2205,2767,3181
42,4,7780,2495,9464,669,2518,501
39,4,17546,4519,4602,1066,2259,2124
34,4,5567,871,2010,3383,375,569
36,4,31276,1917,4469,9408,2381,4334
37,4,26373,36423,22019,5154,4337,16523
36,4,22647,9776,13792,2915,4482,5778
38,4,16165,4230,7595,201,4003,57
27,3,9898,961,2861,3151,242,833
37,4,14276,803,3045,485,100,518
24,1,4113,20484,25957,1158,8604,5206
42,2,43088,2100,2609,1200,1107,823
31,4,18815,3610,11107,1148,2134,2963
34,2,2612,4339,3133,2088,820,985
34,4,21632,1318,2886,266,918,405
36,4,29729,4786,7326,6130,361,1083
47,4,1502,1979,2262,425,483,395
34,4,688,5491,11091,833,4239,436
44,4,29955,4362,5428,1729,862,4626
21,4,15168,10556,12477,1920,6506,714
42,4,4591,15729,16709,33,6956,433
44,4,56159,555,902,10002,212,2916
19,4,24025,4332,4757,9510,1145,5864
35,1,19176,3065,5956,2033,2575,2802
24,4,10850,7555,14961,188,6899,46
32,3,630,11095,23998,787,9529,72
31,3,9670,7027,10471,541,4618,65
47,3,5181,22044,21531,1740,7353,4985
38,4,3103,14069,21955,1668,6792,1452
40,4,44466,54259,55571,7782,24171,6465
35,3,11519,6152,10868,584,5121,1476
26,3,4967,21412,28921,1798,13583,1163
23,4,6269,1095,1980,3860,609,2162
40,4,3347,4051,6996,239,1538,301
37,4,40721,3916,5876,532,2587,1278
39,4,491,10473,11532,744,5611,224
25,4,27329,1449,1947,2436,204,1333
48,4,5264,3683,5005,1057,2024,1130
31,4,4098,29892,26866,2616,17740,1340
26,4,5417,9933,10487,38,7572,1282
44,4,13779,1970,1648,596,227,436
29,4,6137,5360,8040,129,3084,1603
36,2,8590,3045,7854,96,4095,225
29,4,35942,38369,59598,3254,26701,2017
37,2,7823,6245,6544,4154,4074,964
28,3,9396,11601,15775,2896,7677,1295
40,2,4760,1227,3250,3724,1247,1145
33,4,85,20959,45828,36,24231,1423
22,4,9,1534,7417,175,3468,27
35,3,19913,6759,13462,1256,5141,834
32,4,2446,7260,3993,5870,788,3095
35,4,8352,2820,1293,779,656,144
29,4,16705,2037,3202,10643,116,1365
23,3,18291,1266,21042,5373,4173,14472
35,4,4420,5139,2661,8872,1321,181
36,4,19899,5332,8713,8132,764,648
32,4,8190,6343,9794,1285,1901,1780
30,4,20398,1137,3,4407,3,975
36,4,717,3587,6532,7530,529,894
33,4,12205,12697,28540,869,12034,1009
33,3,10766,1175,2067,2096,301,167
43,2,1640,3259,3655,868,1202,1653
35,3,7005,829,3009,430,610,529
38,4,219,9540,14403,283,7818,156
25,3,10362,9232,11009,737,3537,2342
26,3,20874,1563,1783,2320,550,772
24,4,11867,3327,4814,1178,3837,120
22,3,16117,46197,92780,1026,40827,2944
33,2,22925,73498,32114,987,20070,903
45,3,43265,5025,8117,6312,1579,14351
29,4,7864,542,4042,9735,165,46
47,2,24904,3836,5330,3443,454,3178
36,3,11405,596,1638,3347,69,360
45,3,12754,2762,2530,8693,627,1117
47,4,9198,27472,32034,3232,18906,5130
43,3,11314,3090,2062,35009,71,2698
44,4,5626,12220,11323,206,5038,244
24,2,3,2920,6252,440,223,709
28,4,23,2616,8118,145,3874,217
34,4,403,254,610,774,54,63
31,3,503,112,778,895,56,132
27,4,9658,2182,1909,5639,215,323
27,3,11594,7779,12144,3252,8035,3029
26,4,1420,10810,16267,1593,6766,1838
36,3,2932,6459,7677,2561,4573,1386
35,4,56082,3504,8906,18028,1480,2498
38,4,14100,2132,3445,1336,1491,548
44,4,15587,1014,3970,910,139,1378
25,4,1454,6337,10704,133,6830,1831
25,4,8797,10646,14886,2471,8969,1438
41,4,1531,8397,6981,247,2505,1236
41,3,1406,16729,28986,673,836,3
24,4,11818,1648,1694,2276,169,1647
33,4,12579,11114,17569,805,6457,1519
29,4,19046,2770,2469,8853,483,2708
47,4,14438,2295,1733,3220,585,1561
28,4,18044,1080,2000,2555,118,1266
21,2,11134,793,2988,2715,276,610
32,3,11173,2521,3355,1517,310,222
30,3,6990,3880,5380,1647,319,1160
37,4,20049,1891,2362,5343,411,933
29,4,8258,2344,2147,3896,266,635
38,4,17160,1200,3412,2417,174,1136
49,3,4020,3234,1498,2395,264,255
41,3,12212,201,245,1991,25,860
43,3,11170,10769,8814,2194,1976,143
47,1,36050,1642,2961,4787,500,1621
22,4,76237,3473,7102,16538,778,918
27,4,19219,1840,1658,8195,349,483
34,3,21465,7243,10685,880,2386,2749
42,3,140,8847,3823,142,1062,3
39,4,42312,926,1510,1718,410,1819
36,4,7149,2428,699,6316,395,911
21,4,2101,589,314,346,70,310
36,3,14903,2032,2479,576,955,328
25,2,9434,1042,1235,436,256,396
41,4,7388,1882,2174,720,47,537
32,4,6300,1289,2591,1170,199,326
41,4,4625,8579,7030,4575,2447,1542
43,4,3087,8080,8282,661,721,36
35,4,13537,4257,5034,155,249,3271
24,4,5387,4979,3343,825,637,929
43,4,17623,4280,7305,2279,960,2616
48,4,30379,13252,5189,321,51,1450
28,4,37036,7152,8253,2995,20,3
24,4,10405,1596,1096,8425,399,318
42,4,18827,3677,1988,118,516,201
39,4,22039,8384,34792,42,12591,4430
24,4,7769,1936,2177,926,73,520
33,4,9203,3373,2707,1286,1082,526
29,4,5924,584,542,4052,283,434
44,4,31812,1433,1651,800,113,1440
17,4,16225,1825,1765,853,170,1067
35,3,1289,3328,2022,531,255,1774
32,3,18840,1371,3135,3001,352,184
27,4,3463,9250,2368,779,302,1627
44,4,622,55,137,75,7,8
42,4,1989,10690,19460,233,11577,2153
40,4,3830,5291,14855,317,6694,3182
44,4,17773,1366,2474,3378,811,418
33,4,2861,6570,9618,930,4004,1682
35,2,355,7704,14682,398,8077,303
31,4,1725,3651,12822,824,4424,2157
37,4,12434,540,283,1092,3,2233
45,4,15177,2024,3810,2665,232,610
26,4,5531,15726,26870,2367,13726,446
40,3,5224,7603,8584,2540,3674,238
30,4,15615,12653,19858,4425,7108,2379
36,3,4822,6721,9170,993,4973,3637
33,3,2926,3195,3268,405,1680,693
41,4,5809,735,803,1393,79,429
45,3,5414,717,2155,2399,69,750
48,4,260,8675,13430,1116,7015,323
35,4,200,25862,19816,651,8773,6250
37,4,955,5479,6536,333,2840,707
46,4,514,7677,19805,937,9836,716
38,4,286,1208,5241,2515,153,1442
30,3,2343,7845,11874,52,4196,1697
42,4,45640,6958,6536,7368,1532,230
35,2,12759,7330,4533,1752,20,2631
34,4,11002,7075,4945,1152,120,395
37,4,3157,4888,2500,4477,273,2165
38,4,12356,6036,8887,402,1382,2794
30,3,112151,29627,18148,16745,4948,8550
46,4,694,8533,10518,443,6907,156
31,4,36847,43950,20170,36534,239,47943
41,4,327,918,4710,74,334,11
41,4,8170,6448,1139,2181,58,247
32,4,3009,521,854,3470,949,727
44,4,2438,8002,9819,6269,3459,3
39,4,8040,7639,11687,2758,6839,404
39,4,834,11577,11522,275,4027,1856
45,4,16936,6250,1981,7332,118,64
33,4,13624,295,1381,890,43,84
39,4,5509,1461,2251,547,187,409
44,4,180,3485,20292,959,5618,666
34,3,7107,1012,2974,806,355,1142
33,3,17023,5139,5230,7888,330,1755
34,2,30624,7209,4897,18711,763,2876
27,3,2427,7097,10391,1127,4314,1468
47,1,11686,2154,6824,3527,592,697
25,2,9670,2280,2112,520,402,347
24,3,3067,13240,23127,3941,9959,731
41,4,4484,14399,24708,3549,14235,1681
29,3,25203,11487,9490,5065,284,6854
27,2,583,685,2216,469,954,18
40,3,1956,891,5226,1383,5,1328
30,2,1107,11711,23596,955,9265,710
24,4,6373,780,950,878,288,285
36,4,2541,4737,6089,2946,5316,120
17,2,1537,3748,5838,1859,3381,806
28,1,5550,12729,16767,864,12420,797
27,2,18567,1895,1393,1801,244,2100
21,3,12119,28326,39694,4736,19410,2870
30,2,7291,1012,2062,1291,240,1775
48,4,3317,6602,6861,1329,3961,1215
29,2,2362,6551,11364,913,5957,791
29,4,2806,10765,15538,1374,5828,2388
20,3,2532,16599,36486,179,13308,674
28,4,18044,1475,2046,2532,130,1158
32,2,18,7504,15205,1285,4797,6372
27,3,4155,367,1390,2306,86,130
25,2,14755,899,1382,1765,56,749
43,4,5396,7503,10646,91,4167,239
35,4,5041,1115,2856,7496,256,375
30,4,2790,2527,5265,5612,788,1360
29,1,7274,659,1499,784,70,659
33,3,12680,3243,4157,660,761,786
37,3,20782,5921,9212,1759,2568,1553
27,2,4042,2204,1563,2286,263,689
33,2,1869,577,572,950,4762,203
35,2,8656,2746,2501,6845,694,980
20,3,11072,5989,5615,8321,955,2137
26,2,2344,10678,3828,1439,1566,490
24,3,25962,1780,3838,638,284,834
45,1,964,4984,3316,937,409,7
34,3,15603,2703,3833,4260,325,2563
49,4,1838,6380,2824,1218,1216,295
33,4,8635,820,3047,2312,415,225
33,3,18692,3838,593,4634,28,1215
24,3,7363,475,585,1112,72,216
30,2,47493,2567,3779,5243,828,2253
27,2,22096,3575,7041,11422,343,2564
23,4,24929,1801,2475,2216,412,1047
35,4,18226,659,2914,3752,586,578
35,4,11210,3576,5119,561,1682,2398
40,4,6202,7775,10817,1183,3143,1970
29,3,3062,6154,13916,230,8933,2784
33,3,8885,2428,1777,1777,430,610
36,4,13569,346,489,2077,44,659
36,4,15671,5279,2406,559,562,572
41,4,8040,3795,2070,6340,918,291
